Report_Name	Journal Requests by YOP (Excluding OA_Gold)
Report_ID	TR_J4
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:16Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	YOP	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Archives of Toxicology	Springer Berlin Heidelberg		SpringerLink	10.1007/204.1432-0738	SN:204	0340-5761	1432-0738		2016	Unique_Item_Requests	4	4	0
Archives of Toxicology	Springer Berlin Heidelberg		SpringerLink	10.1007/204.1432-0738	SN:204	0340-5761	1432-0738		2016	Total_Item_Requests	4	4	0
Archives of Virology	Springer-Verlag		SpringerLink		SN:705	0304-8608	1432-8798		1989	Unique_Item_Requests	1	1	0
Archives of Virology	Springer-Verlag		SpringerLink		SN:705	0304-8608	1432-8798		1989	Total_Item_Requests	1	1	0
Archives of Virology	Springer-Verlag		SpringerLink		SN:705	0304-8608	1432-8798		2007	Unique_Item_Requests	2	2	0
Archives of Virology	Springer-Verlag		SpringerLink		SN:705	0304-8608	1432-8798		2007	Total_Item_Requests	2	2	0
Archives of Virology	Springer Vienna		SpringerLink		SN:705	0304-8608	1432-8798		2013	Unique_Item_Requests	1	1	0
Archives of Virology	Springer Vienna		SpringerLink		SN:705	0304-8608	1432-8798		2013	Total_Item_Requests	1	1	0
Arthropod-Plant Interactions	Springer Netherlands		SN:ResearchGate	10.1007/11829.1872-8847	SN:11829	1872-8855	1872-8847		2023	Unique_Item_Requests	1	1	0
Arthropod-Plant Interactions	Springer Netherlands		SN:ResearchGate	10.1007/11829.1872-8847	SN:11829	1872-8855	1872-8847		2023	Total_Item_Requests	1	1	0
Artificial Intelligence Review	Springer Netherlands		SpringerLink	10.1007/10462.1573-7462	SN:10462	0269-2821	1573-7462		2021	Unique_Item_Requests	2	2	0
Artificial Intelligence Review	Springer Netherlands		SpringerLink	10.1007/10462.1573-7462	SN:10462	0269-2821	1573-7462		2021	Total_Item_Requests	4	4	0
Artificial Life and Robotics	Springer Japan		SpringerLink	10.1007/10015.1614-7456	SN:10015	1433-5298	1614-7456		2023	Unique_Item_Requests	2	2	0
Artificial Life and Robotics	Springer Japan		SpringerLink	10.1007/10015.1614-7456	SN:10015	1433-5298	1614-7456		2023	Total_Item_Requests	4	4	0
Asia Pacific Education Review	Springer Netherlands		SpringerLink	10.1007/12564.1876-407X	SN:12564	1598-1037	1876-407X		2023	Unique_Item_Requests	1	1	0
Asia Pacific Education Review	Springer Netherlands		SpringerLink	10.1007/12564.1876-407X	SN:12564	1598-1037	1876-407X		2023	Total_Item_Requests	1	1	0
Asia Pacific Journal of Management	Springer US		SpringerLink		SN:10490	0217-4561	1572-9958		2010	Unique_Item_Requests	1	1	0
Asia Pacific Journal of Management	Springer US		SpringerLink		SN:10490	0217-4561	1572-9958		2010	Total_Item_Requests	1	1	0
Atlantic Economic Journal	Kluwer Academic Publishers		SpringerLink		SN:11293	0197-4254	1573-9678		1980	Unique_Item_Requests	1	1	0
Atlantic Economic Journal	Kluwer Academic Publishers		SpringerLink		SN:11293	0197-4254	1573-9678		1980	Total_Item_Requests	1	1	0
Attention, Perception, & Psychophysics	Springer-Verlag		SpringerLink		SN:13414	1943-3921	1943-393X		2009	Unique_Item_Requests	1	1	0
Attention, Perception, & Psychophysics	Springer-Verlag		SpringerLink		SN:13414	1943-3921	1943-393X		2009	Total_Item_Requests	1	1	0
Attention, Perception, & Psychophysics	Springer US		SpringerLink		SN:13414	1943-3921	1943-393X		2023	Unique_Item_Requests	1	1	0
Attention, Perception, & Psychophysics	Springer US		SpringerLink		SN:13414	1943-3921	1943-393X		2023	Total_Item_Requests	2	2	0
Attention, Perception, & Psychophysics	Springer US		SpringerLink		SN:13414	1943-3921	1943-393X		2024	Unique_Item_Requests	2	2	0
Attention, Perception, & Psychophysics	Springer US		SpringerLink		SN:13414	1943-3921	1943-393X		2024	Total_Item_Requests	4	4	0
Behavioral Ecology and Sociobiology	Springer-Verlag		SpringerLink		SN:265	0340-5443	1432-0762		2008	Unique_Item_Requests	1	1	0
Behavioral Ecology and Sociobiology	Springer-Verlag		SpringerLink		SN:265	0340-5443	1432-0762		2008	Total_Item_Requests	1	1	0
Behavioral Ecology and Sociobiology	Springer-Verlag		SpringerLink		SN:265	0340-5443	1432-0762		2011	Unique_Item_Requests	5	5	0
Behavioral Ecology and Sociobiology	Springer-Verlag		SpringerLink		SN:265	0340-5443	1432-0762		2011	Total_Item_Requests	7	7	0
Behavioral Ecology and Sociobiology	Springer Berlin Heidelberg		SpringerLink	10.1007/265.1432-0762	SN:265	0340-5443	1432-0762		2016	Unique_Item_Requests	1	1	0
Behavioral Ecology and Sociobiology	Springer Berlin Heidelberg		SpringerLink	10.1007/265.1432-0762	SN:265	0340-5443	1432-0762		2016	Total_Item_Requests	1	1	0
Behavioral Ecology and Sociobiology	Springer Berlin Heidelberg		SpringerLink	10.1007/265.1432-0762	SN:265	0340-5443	1432-0762		2022	Unique_Item_Requests	2	2	0
Behavioral Ecology and Sociobiology	Springer Berlin Heidelberg		SpringerLink	10.1007/265.1432-0762	SN:265	0340-5443	1432-0762		2022	Total_Item_Requests	3	3	0
Bio/Technology	Nature Publishing Group US		nature.com		SN:41587	0733-222X	1546-1696		1994	Unique_Item_Requests	2	2	0
Bio/Technology	Nature Publishing Group US		nature.com		SN:41587	0733-222X	1546-1696		1994	Total_Item_Requests	5	5	0
Bio/Technology	Nature Publishing Group US		nature.com		SN:41587	0733-222X	1546-1696		1995	Unique_Item_Requests	1	1	0
Bio/Technology	Nature Publishing Group US		nature.com		SN:41587	0733-222X	1546-1696		1995	Total_Item_Requests	1	1	0
Biochemistry (Moscow)	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10541	0006-2979	1608-3040		2001	Unique_Item_Requests	1	1	0
Biochemistry (Moscow)	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10541	0006-2979	1608-3040		2001	Total_Item_Requests	1	1	0
Biodiversity & Conservation	Kluwer Academic Publishers		SpringerLink		SN:10531	0960-3115	1572-9710		2001	Unique_Item_Requests	1	1	0
Biodiversity & Conservation	Kluwer Academic Publishers		SpringerLink		SN:10531	0960-3115	1572-9710		2001	Total_Item_Requests	1	1	0
Biodiversity and Conservation	Springer Netherlands		SpringerLink		SN:10531	0960-3115	1572-9710		2010	Unique_Item_Requests	1	1	0
Biodiversity and Conservation	Springer Netherlands		SpringerLink		SN:10531	0960-3115	1572-9710		2010	Total_Item_Requests	2	2	0
Biodiversity and Conservation	Springer Netherlands		SpringerLink	10.1007/10531.1572-9710	SN:10531	0960-3115	1572-9710		2014	Unique_Item_Requests	1	1	0
Biodiversity and Conservation	Springer Netherlands		SpringerLink	10.1007/10531.1572-9710	SN:10531	0960-3115	1572-9710		2014	Total_Item_Requests	2	2	0
Biodiversity and Conservation	Springer Netherlands		SpringerLink	10.1007/10531.1572-9710	SN:10531	0960-3115	1572-9710		2020	Unique_Item_Requests	2	2	0
Biodiversity and Conservation	Springer Netherlands		SpringerLink	10.1007/10531.1572-9710	SN:10531	0960-3115	1572-9710		2020	Total_Item_Requests	2	2	0
Biodiversity and Conservation	Springer Netherlands		SpringerLink	10.1007/10531.1572-9710	SN:10531	0960-3115	1572-9710		2023	Unique_Item_Requests	1	1	0
Biodiversity and Conservation	Springer Netherlands		SpringerLink	10.1007/10531.1572-9710	SN:10531	0960-3115	1572-9710		2023	Total_Item_Requests	1	1	0
BioEnergy Research	Springer US		SpringerLink	10.1007/12155.1939-1242	SN:12155	1939-1234	1939-1242		2014	Unique_Item_Requests	1	1	0
BioEnergy Research	Springer US		SpringerLink	10.1007/12155.1939-1242	SN:12155	1939-1234	1939-1242		2014	Total_Item_Requests	1	1	0
BioEnergy Research	Springer US		SpringerLink	10.1007/12155.1939-1242	SN:12155	1939-1234	1939-1242		2016	Unique_Item_Requests	2	2	0
BioEnergy Research	Springer US		SpringerLink	10.1007/12155.1939-1242	SN:12155	1939-1234	1939-1242		2016	Total_Item_Requests	2	2	0
BioEnergy Research	Springer US		SN:ResearchGate	10.1007/12155.1939-1242	SN:12155	1939-1234	1939-1242		2022	Unique_Item_Requests	1	1	0
BioEnergy Research	Springer US		SN:ResearchGate	10.1007/12155.1939-1242	SN:12155	1939-1234	1939-1242		2022	Total_Item_Requests	2	2	0
Biologia	SP Versita		SpringerLink		SN:11756	0006-3088	1336-9563		2013	Unique_Item_Requests	2	2	0
Biologia	SP Versita		SpringerLink		SN:11756	0006-3088	1336-9563		2013	Total_Item_Requests	2	2	0
Biological Cybernetics	Springer-Verlag		SpringerLink		SN:422	0340-1200	1432-0770		1992	Unique_Item_Requests	1	1	0
Biological Cybernetics	Springer-Verlag		SpringerLink		SN:422	0340-1200	1432-0770		1992	Total_Item_Requests	1	1	0
Biological Invasions	Kluwer Academic Publishers		SpringerLink		SN:10530	1387-3547	1573-1464		2006	Unique_Item_Requests	1	1	0
Biological Invasions	Kluwer Academic Publishers		SpringerLink		SN:10530	1387-3547	1573-1464		2006	Total_Item_Requests	2	2	0
Biological Invasions	Springer Netherlands		SpringerLink		SN:10530	1387-3547	1573-1464		2007	Unique_Item_Requests	1	1	0
Biological Invasions	Springer Netherlands		SpringerLink		SN:10530	1387-3547	1573-1464		2007	Total_Item_Requests	1	1	0
Biological Invasions	Springer Netherlands		SpringerLink		SN:10530	1387-3547	1573-1464		2009	Unique_Item_Requests	3	3	0
Biological Invasions	Springer Netherlands		SpringerLink		SN:10530	1387-3547	1573-1464		2009	Total_Item_Requests	3	3	0
Biological Invasions	Springer International Publishing		SpringerLink	10.1007/10530.1573-1464	SN:10530	1387-3547	1573-1464		2014	Unique_Item_Requests	2	2	0
Biological Invasions	Springer International Publishing		SpringerLink	10.1007/10530.1573-1464	SN:10530	1387-3547	1573-1464		2014	Total_Item_Requests	2	2	0
Biological Invasions	Springer International Publishing		SpringerLink	10.1007/10530.1573-1464	SN:10530	1387-3547	1573-1464		2016	Unique_Item_Requests	2	2	0
Biological Invasions	Springer International Publishing		SpringerLink	10.1007/10530.1573-1464	SN:10530	1387-3547	1573-1464		2016	Total_Item_Requests	2	2	0
Biological Invasions	Springer International Publishing		SpringerLink	10.1007/10530.1573-1464	SN:10530	1387-3547	1573-1464		2019	Unique_Item_Requests	2	2	0
Biological Invasions	Springer International Publishing		SpringerLink	10.1007/10530.1573-1464	SN:10530	1387-3547	1573-1464		2019	Total_Item_Requests	2	2	0
Biological Invasions	Springer International Publishing		SpringerLink	10.1007/10530.1573-1464	SN:10530	1387-3547	1573-1464		2021	Unique_Item_Requests	2	2	0
Biological Invasions	Springer International Publishing		SpringerLink	10.1007/10530.1573-1464	SN:10530	1387-3547	1573-1464		2021	Total_Item_Requests	2	2	0
Biological Invasions	Springer International Publishing		SN:ResearchGate	10.1007/10530.1573-1464	SN:10530	1387-3547	1573-1464		2021	Unique_Item_Requests	1	1	0
Biological Invasions	Springer International Publishing		SN:ResearchGate	10.1007/10530.1573-1464	SN:10530	1387-3547	1573-1464		2021	Total_Item_Requests	1	1	0
Biological Invasions	Springer International Publishing		SpringerLink	10.1007/10530.1573-1464	SN:10530	1387-3547	1573-1464		2023	Unique_Item_Requests	1	1	0
Biological Invasions	Springer International Publishing		SpringerLink	10.1007/10530.1573-1464	SN:10530	1387-3547	1573-1464		2023	Total_Item_Requests	2	2	0
Biological Invasions	Springer International Publishing		SpringerLink	10.1007/10530.1573-1464	SN:10530	1387-3547	1573-1464		2024	Unique_Item_Requests	1	1	0
Biological Invasions	Springer International Publishing		SpringerLink	10.1007/10530.1573-1464	SN:10530	1387-3547	1573-1464		2024	Total_Item_Requests	1	1	0
Biology & Philosophy	Springer Netherlands		SpringerLink	10.1007/10539.1572-8404	SN:10539	0169-3867	1572-8404		2023	Unique_Item_Requests	1	1	0
Biology & Philosophy	Springer Netherlands		SpringerLink	10.1007/10539.1572-8404	SN:10539	0169-3867	1572-8404		2023	Total_Item_Requests	1	1	0
Biology and Fertility of Soils	Springer-Verlag		SpringerLink		SN:374	0178-2762	1432-0789		2012	Unique_Item_Requests	2	2	0
Biology and Fertility of Soils	Springer-Verlag		SpringerLink		SN:374	0178-2762	1432-0789		2012	Total_Item_Requests	3	3	0
Biology and Fertility of Soils	Springer Berlin Heidelberg		SpringerLink	10.1007/374.1432-0789	SN:374	0178-2762	1432-0789		2016	Unique_Item_Requests	1	1	0
Biology and Fertility of Soils	Springer Berlin Heidelberg		SpringerLink	10.1007/374.1432-0789	SN:374	0178-2762	1432-0789		2016	Total_Item_Requests	2	2	0
Biology and Philosophy	Kluwer Academic Publishers		SpringerLink		SN:10539	0169-3867	1572-8404		2004	Unique_Item_Requests	1	1	0
Biology and Philosophy	Kluwer Academic Publishers		SpringerLink		SN:10539	0169-3867	1572-8404		2004	Total_Item_Requests	1	1	0
Biology Bulletin	Pleiades Publishing		SpringerLink	10.1134/10525.1608-3059	SN:10525	1062-3590	1608-3059		2023	Unique_Item_Requests	1	1	0
Biology Bulletin	Pleiades Publishing		SpringerLink	10.1134/10525.1608-3059	SN:10525	1062-3590	1608-3059		2023	Total_Item_Requests	2	2	0
Biomass Conversion and Biorefinery	Springer Berlin Heidelberg		SpringerLink	10.1007/13399.2190-6823	SN:13399	2190-6815	2190-6823		2020	Unique_Item_Requests	1	1	0
Biomass Conversion and Biorefinery	Springer Berlin Heidelberg		SpringerLink	10.1007/13399.2190-6823	SN:13399	2190-6815	2190-6823		2020	Total_Item_Requests	2	2	0
Biomass Conversion and Biorefinery	Springer Berlin Heidelberg		SpringerLink	10.1007/13399.2190-6823	SN:13399	2190-6815	2190-6823		2021	Unique_Item_Requests	1	1	0
Biomass Conversion and Biorefinery	Springer Berlin Heidelberg		SpringerLink	10.1007/13399.2190-6823	SN:13399	2190-6815	2190-6823		2021	Total_Item_Requests	1	1	0
Biomass Conversion and Biorefinery	Springer Berlin Heidelberg		SpringerLink	10.1007/13399.2190-6823	SN:13399	2190-6815	2190-6823		2022	Unique_Item_Requests	1	1	0
Biomass Conversion and Biorefinery	Springer Berlin Heidelberg		SpringerLink	10.1007/13399.2190-6823	SN:13399	2190-6815	2190-6823		2022	Total_Item_Requests	2	2	0
Biomass Conversion and Biorefinery	Springer Berlin Heidelberg		SpringerLink	10.1007/13399.2190-6823	SN:13399	2190-6815	2190-6823		2023	Unique_Item_Requests	1	1	0
Biomass Conversion and Biorefinery	Springer Berlin Heidelberg		SpringerLink	10.1007/13399.2190-6823	SN:13399	2190-6815	2190-6823		2023	Total_Item_Requests	1	1	0
Biomass Conversion and Biorefinery	Springer Berlin Heidelberg		SpringerLink	10.1007/13399.2190-6823	SN:13399	2190-6815	2190-6823		2024	Unique_Item_Requests	1	1	0
Biomass Conversion and Biorefinery	Springer Berlin Heidelberg		SpringerLink	10.1007/13399.2190-6823	SN:13399	2190-6815	2190-6823		2024	Total_Item_Requests	2	2	0
Biomedical Engineering	Springer US		SpringerLink	10.1007/10527.1573-8256	SN:10527	0006-3398	1573-8256		2023	Unique_Item_Requests	1	1	0
Biomedical Engineering	Springer US		SpringerLink	10.1007/10527.1573-8256	SN:10527	0006-3398	1573-8256		2023	Total_Item_Requests	1	1	0
Biotechnology Letters	Kluwer Academic Publishers		SpringerLink		SN:10529	0141-5492	1573-6776		1989	Unique_Item_Requests	1	1	0
Biotechnology Letters	Kluwer Academic Publishers		SpringerLink		SN:10529	0141-5492	1573-6776		1989	Total_Item_Requests	1	1	0
Biotechnology Techniques	Kluwer Academic Publishers		SpringerLink		SN:10542	0951-208X	1573-6784		1989	Unique_Item_Requests	1	1	0
Biotechnology Techniques	Kluwer Academic Publishers		SpringerLink		SN:10542	0951-208X	1573-6784		1989	Total_Item_Requests	1	1	0
Brain Structure and Function	Springer Berlin Heidelberg		SpringerLink	10.1007/429.1863-2661	SN:429	1863-2653	1863-2661		2017	Unique_Item_Requests	1	1	0
Brain Structure and Function	Springer Berlin Heidelberg		SpringerLink	10.1007/429.1863-2661	SN:429	1863-2653	1863-2661		2017	Total_Item_Requests	2	2	0
Brain Topography	Springer US		SpringerLink		SN:10548	0896-0267	1573-6792		2012	Unique_Item_Requests	1	1	0
Brain Topography	Springer US		SpringerLink		SN:10548	0896-0267	1573-6792		2012	Total_Item_Requests	2	2	0
Brazilian Journal of Microbiology	Springer International Publishing		SpringerLink		SN:42770	1517-8382	1678-4405		2021	Unique_Item_Requests	2	2	0
Brazilian Journal of Microbiology	Springer International Publishing		SpringerLink		SN:42770	1517-8382	1678-4405		2021	Total_Item_Requests	4	4	0
Brazilian Journal of Microbiology	Springer International Publishing		SpringerLink		SN:42770	1517-8382	1678-4405		2023	Unique_Item_Requests	3	3	0
Brazilian Journal of Microbiology	Springer International Publishing		SpringerLink		SN:42770	1517-8382	1678-4405		2023	Total_Item_Requests	10	10	0
Brazilian Journal of Microbiology	Springer International Publishing		SpringerLink		SN:42770	1517-8382	1678-4405		2024	Unique_Item_Requests	1	1	0
Brazilian Journal of Microbiology	Springer International Publishing		SpringerLink		SN:42770	1517-8382	1678-4405		2024	Total_Item_Requests	2	2	0
Breast Cancer Research	BioMed Central		SpringerLink		SN:13058		1465-542X		2011	Unique_Item_Requests	1	1	0
Breast Cancer Research	BioMed Central		SpringerLink		SN:13058		1465-542X		2011	Total_Item_Requests	2	2	0
Breast Cancer Research and Treatment	Kluwer Academic Publishers		SpringerLink		SN:10549	0167-6806	1573-7217		2003	Unique_Item_Requests	1	1	0
Breast Cancer Research and Treatment	Kluwer Academic Publishers		SpringerLink		SN:10549	0167-6806	1573-7217		2003	Total_Item_Requests	1	1	0
Breast Cancer Research and Treatment	Springer US		SpringerLink		SN:10549	0167-6806	1573-7217		2010	Unique_Item_Requests	1	1	0
Breast Cancer Research and Treatment	Springer US		SpringerLink		SN:10549	0167-6806	1573-7217		2010	Total_Item_Requests	1	1	0
Breast Cancer Research and Treatment	Springer US		SpringerLink	10.1007/10549.1573-7217	SN:10549	0167-6806	1573-7217		2023	Unique_Item_Requests	1	1	0
Breast Cancer Research and Treatment	Springer US		SpringerLink	10.1007/10549.1573-7217	SN:10549	0167-6806	1573-7217		2023	Total_Item_Requests	2	2	0
British Dental Journal	Nature Publishing Group UK		nature.com		SN:41415	0007-0610	1476-5373		2019	Unique_Item_Requests	1	1	0
British Dental Journal	Nature Publishing Group UK		nature.com		SN:41415	0007-0610	1476-5373		2019	Total_Item_Requests	2	2	0
Bulletin of Environmental Contamination and Toxicology	Springer US		SpringerLink	10.1007/128.1432-0800	SN:128	0007-4861	1432-0800		2015	Unique_Item_Requests	1	1	0
Bulletin of Environmental Contamination and Toxicology	Springer US		SpringerLink	10.1007/128.1432-0800	SN:128	0007-4861	1432-0800		2015	Total_Item_Requests	2	2	0
Business & Information Systems Engineering	Springer Fachmedien Wiesbaden		SpringerLink	10.1007/12599.1867-0202	SN:12599	2363-7005	1867-0202		2019	Unique_Item_Requests	1	1	0
Business & Information Systems Engineering	Springer Fachmedien Wiesbaden		SpringerLink	10.1007/12599.1867-0202	SN:12599	2363-7005	1867-0202		2019	Total_Item_Requests	1	1	0
Canadian Anaesthetists’ Society Journal	Springer-Verlag		SpringerLink		SN:12630	0008-2856	1496-8975		1959	Unique_Item_Requests	1	1	0
Canadian Anaesthetists’ Society Journal	Springer-Verlag		SpringerLink		SN:12630	0008-2856	1496-8975		1959	Total_Item_Requests	1	1	0
Canadian Journal of Anesthesia/Journal canadien d'anesthésie	Springer US		SpringerLink	10.1007/12630.1496-8975	SN:12630	0832-610X	1496-8975		2018	Unique_Item_Requests	1	1	0
Canadian Journal of Anesthesia/Journal canadien d'anesthésie	Springer US		SpringerLink	10.1007/12630.1496-8975	SN:12630	0832-610X	1496-8975		2018	Total_Item_Requests	1	1	0
Canadian Journal of Public Health	Springer International Publishing		SpringerLink		SN:41997	0008-4263	1920-7476		2018	Unique_Item_Requests	2	2	0
Canadian Journal of Public Health	Springer International Publishing		SpringerLink		SN:41997	0008-4263	1920-7476		2018	Total_Item_Requests	3	3	0
Canadian Journal of Public Health	Springer International Publishing		SpringerLink		SN:41997	0008-4263	1920-7476		2020	Unique_Item_Requests	2	2	0
Canadian Journal of Public Health	Springer International Publishing		SpringerLink		SN:41997	0008-4263	1920-7476		2020	Total_Item_Requests	3	3	0
Cancer and Metastasis Reviews	Kluwer Academic Publishers		SpringerLink		SN:10555	0167-7659	1573-7233		1994	Unique_Item_Requests	1	1	0
Cancer and Metastasis Reviews	Kluwer Academic Publishers		SpringerLink		SN:10555	0167-7659	1573-7233		1994	Total_Item_Requests	1	1	0
Cancer and Metastasis Reviews	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10555	0167-7659	1573-7233		2007	Unique_Item_Requests	1	1	0
Cancer and Metastasis Reviews	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10555	0167-7659	1573-7233		2007	Total_Item_Requests	1	1	0
Cancer Gene Therapy	Nature Publishing Group US		nature.com	10.1038/41417.1476-5500	SN:41417	0929-1903	1476-5500		2022	Unique_Item_Requests	1	1	0
Cancer Gene Therapy	Nature Publishing Group US		nature.com	10.1038/41417.1476-5500	SN:41417	0929-1903	1476-5500		2022	Total_Item_Requests	1	1	0
Carbon Letters	Springer Nature Singapore		SpringerLink		SN:42823	1976-4251	2233-4998		2022	Unique_Item_Requests	1	1	0
Carbon Letters	Springer Nature Singapore		SpringerLink		SN:42823	1976-4251	2233-4998		2022	Total_Item_Requests	1	1	0
Catalysis Surveys from Asia	Springer US		SpringerLink	10.1007/10563.1574-9266	SN:10563	1571-1013	1574-9266		2018	Unique_Item_Requests	3	3	0
Catalysis Surveys from Asia	Springer US		SpringerLink	10.1007/10563.1574-9266	SN:10563	1571-1013	1574-9266		2018	Total_Item_Requests	3	3	0
Cell and Tissue Research	Springer Berlin Heidelberg		SpringerLink	10.1007/441.1432-0878	SN:441	0302-766X	1432-0878		2017	Unique_Item_Requests	1	1	0
Cell and Tissue Research	Springer Berlin Heidelberg		SpringerLink	10.1007/441.1432-0878	SN:441	0302-766X	1432-0878		2017	Total_Item_Requests	2	2	0
Cell and Tissue Research	Springer Berlin Heidelberg		SpringerLink	10.1007/441.1432-0878	SN:441	0302-766X	1432-0878		2018	Unique_Item_Requests	1	1	0
Cell and Tissue Research	Springer Berlin Heidelberg		SpringerLink	10.1007/441.1432-0878	SN:441	0302-766X	1432-0878		2018	Total_Item_Requests	1	1	0
Cell Biochemistry and Biophysics	Springer US		SpringerLink	10.1007/12013.1559-0283	SN:12013	1085-9195	1559-0283		2014	Unique_Item_Requests	5	5	0
Cell Biochemistry and Biophysics	Springer US		SpringerLink	10.1007/12013.1559-0283	SN:12013	1085-9195	1559-0283		2014	Total_Item_Requests	6	6	0
Cell Death & Differentiation	Nature Publishing Group UK		nature.com		SN:41418	1350-9047	1476-5403		1999	Unique_Item_Requests	1	1	0
Cell Death & Differentiation	Nature Publishing Group UK		nature.com		SN:41418	1350-9047	1476-5403		1999	Total_Item_Requests	1	1	0
