Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	tandf:1453391
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:03:49Z
Created_By	Taylor & Francis

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
A Structural Model of Leisure Constraints Negotiation in Outdoor Recreation	Routledge		Taylor & Francis Online	10.1080/01490400802165131						Unique_Item_Requests	2	2	0
A Structural Model of Leisure Constraints Negotiation in Outdoor Recreation	Routledge		Taylor & Francis Online	10.1080/01490400802165131						Total_Item_Investigations	2	2	0
A Structural Model of Leisure Constraints Negotiation in Outdoor Recreation	Routledge		Taylor & Francis Online	10.1080/01490400802165131						Total_Item_Requests	2	2	0
A survey to investigate movements off sheep and cattle farms in New Zealand, with reference to the potential transmission of foot-and-mouth disease	Taylor & Francis		Taylor & Francis Online	10.1080/00480169.2005.36550						Unique_Item_Investigations	1	1	0
A survey to investigate movements off sheep and cattle farms in New Zealand, with reference to the potential transmission of foot-and-mouth disease	Taylor & Francis		Taylor & Francis Online	10.1080/00480169.2005.36550						Unique_Item_Requests	1	1	0
A survey to investigate movements off sheep and cattle farms in New Zealand, with reference to the potential transmission of foot-and-mouth disease	Taylor & Francis		Taylor & Francis Online	10.1080/00480169.2005.36550						Total_Item_Investigations	3	3	0
A survey to investigate movements off sheep and cattle farms in New Zealand, with reference to the potential transmission of foot-and-mouth disease	Taylor & Francis		Taylor & Francis Online	10.1080/00480169.2005.36550						Total_Item_Requests	3	3	0
A Systematic Review of Barriers and Facilitators of Disability Disclosure and Accommodations for Youth in Post-Secondary Education	Routledge		Taylor & Francis Online	10.1080/1034912X.2018.1430352						Unique_Item_Investigations	17	17	0
A Systematic Review of Barriers and Facilitators of Disability Disclosure and Accommodations for Youth in Post-Secondary Education	Routledge		Taylor & Francis Online	10.1080/1034912X.2018.1430352						Unique_Item_Requests	17	17	0
A Systematic Review of Barriers and Facilitators of Disability Disclosure and Accommodations for Youth in Post-Secondary Education	Routledge		Taylor & Francis Online	10.1080/1034912X.2018.1430352						Total_Item_Investigations	21	21	0
A Systematic Review of Barriers and Facilitators of Disability Disclosure and Accommodations for Youth in Post-Secondary Education	Routledge		Taylor & Francis Online	10.1080/1034912X.2018.1430352						Total_Item_Requests	21	21	0
A Taste of Small?Island Success: A Case from Prince Edward Island	Routledge		Taylor & Francis Online	10.1111/1540-627X.00055						Unique_Item_Investigations	1	1	0
A Taste of Small?Island Success: A Case from Prince Edward Island	Routledge		Taylor & Francis Online	10.1111/1540-627X.00055						Unique_Item_Requests	1	1	0
A Taste of Small?Island Success: A Case from Prince Edward Island	Routledge		Taylor & Francis Online	10.1111/1540-627X.00055						Total_Item_Investigations	2	2	0
A Taste of Small?Island Success: A Case from Prince Edward Island	Routledge		Taylor & Francis Online	10.1111/1540-627X.00055						Total_Item_Requests	2	2	0
A two-wave cross-lagged study of business travel, work–family conflict, emotional exhaustion, and psychological health complaints	Routledge		Taylor & Francis Online	10.1080/1359432X.2016.1197206						Unique_Item_Investigations	1	1	0
A two-wave cross-lagged study of business travel, work–family conflict, emotional exhaustion, and psychological health complaints	Routledge		Taylor & Francis Online	10.1080/1359432X.2016.1197206						Unique_Item_Requests	1	1	0
A two-wave cross-lagged study of business travel, work–family conflict, emotional exhaustion, and psychological health complaints	Routledge		Taylor & Francis Online	10.1080/1359432X.2016.1197206						Total_Item_Investigations	2	2	0
A two-wave cross-lagged study of business travel, work–family conflict, emotional exhaustion, and psychological health complaints	Routledge		Taylor & Francis Online	10.1080/1359432X.2016.1197206						Total_Item_Requests	2	2	0
A war of words: the British Gazette and British Worker during the 1926 General Strike	Routledge		Taylor & Francis Online	10.1080/0023656X.2019.1533731						Unique_Item_Investigations	1	1	0
A war of words: the British Gazette and British Worker during the 1926 General Strike	Routledge		Taylor & Francis Online	10.1080/0023656X.2019.1533731						Unique_Item_Requests	1	1	0
A war of words: the British Gazette and British Worker during the 1926 General Strike	Routledge		Taylor & Francis Online	10.1080/0023656X.2019.1533731						Total_Item_Investigations	2	2	0
A war of words: the British Gazette and British Worker during the 1926 General Strike	Routledge		Taylor & Francis Online	10.1080/0023656X.2019.1533731						Total_Item_Requests	2	2	0
A “Queer-Looking Compound”: Race, Abjection, and the Politics of Hawaiian Poi	Routledge		Taylor & Francis Online	10.1080/20549547.2017.1352441						Unique_Item_Investigations	1	1	0
A “Queer-Looking Compound”: Race, Abjection, and the Politics of Hawaiian Poi	Routledge		Taylor & Francis Online	10.1080/20549547.2017.1352441						Unique_Item_Requests	1	1	0
A “Queer-Looking Compound”: Race, Abjection, and the Politics of Hawaiian Poi	Routledge		Taylor & Francis Online	10.1080/20549547.2017.1352441						Total_Item_Investigations	1	1	0
A “Queer-Looking Compound”: Race, Abjection, and the Politics of Hawaiian Poi	Routledge		Taylor & Francis Online	10.1080/20549547.2017.1352441						Total_Item_Requests	1	1	0
Abandoning and Re-inhabiting Domestic Space in Jane Eyre, Villette and Wide Sargasso Sea	Routledge		Taylor & Francis Online	10.1179/174582209X12593346802982						Unique_Item_Investigations	1	1	0
Abandoning and Re-inhabiting Domestic Space in Jane Eyre, Villette and Wide Sargasso Sea	Routledge		Taylor & Francis Online	10.1179/174582209X12593346802982						Unique_Item_Requests	1	1	0
Abandoning and Re-inhabiting Domestic Space in Jane Eyre, Villette and Wide Sargasso Sea	Routledge		Taylor & Francis Online	10.1179/174582209X12593346802982						Total_Item_Investigations	2	2	0
Abandoning and Re-inhabiting Domestic Space in Jane Eyre, Villette and Wide Sargasso Sea	Routledge		Taylor & Francis Online	10.1179/174582209X12593346802982						Total_Item_Requests	1	1	0
Academic implications of screen use and sedentary behaviour in a school with a 1-to-1 device policy	Routledge		Taylor & Francis Online	10.1080/1475939X.2022.2050288						Unique_Item_Investigations	1	1	0
Academic implications of screen use and sedentary behaviour in a school with a 1-to-1 device policy	Routledge		Taylor & Francis Online	10.1080/1475939X.2022.2050288						Unique_Item_Requests	1	1	0
Academic implications of screen use and sedentary behaviour in a school with a 1-to-1 device policy	Routledge		Taylor & Francis Online	10.1080/1475939X.2022.2050288						Total_Item_Investigations	2	2	0
Academic implications of screen use and sedentary behaviour in a school with a 1-to-1 device policy	Routledge		Taylor & Francis Online	10.1080/1475939X.2022.2050288						Total_Item_Requests	2	2	0
Acceptance and commitment therapy for treatment of stigma and shame in substance use disorders: a double-blind, parallel-group, randomized controlled trial	Taylor & Francis		Taylor & Francis Online	10.1080/14659891.2020.1846803						Unique_Item_Investigations	1	1	0
Acceptance and commitment therapy for treatment of stigma and shame in substance use disorders: a double-blind, parallel-group, randomized controlled trial	Taylor & Francis		Taylor & Francis Online	10.1080/14659891.2020.1846803						Unique_Item_Requests	1	1	0
Acceptance and commitment therapy for treatment of stigma and shame in substance use disorders: a double-blind, parallel-group, randomized controlled trial	Taylor & Francis		Taylor & Francis Online	10.1080/14659891.2020.1846803						Total_Item_Investigations	1	1	0
Acceptance and commitment therapy for treatment of stigma and shame in substance use disorders: a double-blind, parallel-group, randomized controlled trial	Taylor & Francis		Taylor & Francis Online	10.1080/14659891.2020.1846803						Total_Item_Requests	1	1	0
Action research for educational reform: remodelling action research theories and practices in local contexts	Routledge		Taylor & Francis Online	10.1080/09650790802667402						Unique_Item_Investigations	2	2	0
Action research for educational reform: remodelling action research theories and practices in local contexts	Routledge		Taylor & Francis Online	10.1080/09650790802667402						Unique_Item_Requests	2	2	0
Action research for educational reform: remodelling action research theories and practices in local contexts	Routledge		Taylor & Francis Online	10.1080/09650790802667402						Total_Item_Investigations	4	4	0
Action research for educational reform: remodelling action research theories and practices in local contexts	Routledge		Taylor & Francis Online	10.1080/09650790802667402						Total_Item_Requests	4	4	0
Action research in graduate teacher education: a review of the literature 2000–2015	Routledge		Taylor & Francis Online	10.1080/09650792.2015.1062408						Unique_Item_Investigations	2	2	0
Action research in graduate teacher education: a review of the literature 2000–2015	Routledge		Taylor & Francis Online	10.1080/09650792.2015.1062408						Unique_Item_Requests	2	2	0
Action research in graduate teacher education: a review of the literature 2000–2015	Routledge		Taylor & Francis Online	10.1080/09650792.2015.1062408						Total_Item_Investigations	4	4	0
Action research in graduate teacher education: a review of the literature 2000–2015	Routledge		Taylor & Francis Online	10.1080/09650792.2015.1062408						Total_Item_Requests	4	4	0
Action research through lesson study: a space for learning in initial teacher training	Routledge		Taylor & Francis Online	10.1080/09650792.2022.2108473						Unique_Item_Investigations	1	1	0
Action research through lesson study: a space for learning in initial teacher training	Routledge		Taylor & Francis Online	10.1080/09650792.2022.2108473						Unique_Item_Requests	1	1	0
Action research through lesson study: a space for learning in initial teacher training	Routledge		Taylor & Francis Online	10.1080/09650792.2022.2108473						Total_Item_Investigations	1	1	0
Action research through lesson study: a space for learning in initial teacher training	Routledge		Taylor & Francis Online	10.1080/09650792.2022.2108473						Total_Item_Requests	1	1	0
Action Research, History and the Images of Science	Routledge		Taylor & Francis Online	10.1080/0965079930010211						Unique_Item_Investigations	1	1	0
Action Research, History and the Images of Science	Routledge		Taylor & Francis Online	10.1080/0965079930010211						Unique_Item_Requests	1	1	0
Action Research, History and the Images of Science	Routledge		Taylor & Francis Online	10.1080/0965079930010211						Total_Item_Investigations	3	3	0
Action Research, History and the Images of Science	Routledge		Taylor & Francis Online	10.1080/0965079930010211						Total_Item_Requests	2	2	0
Action Research, Practice and Theory	Routledge		Taylor & Francis Online	10.1080/0965079930010210						Unique_Item_Investigations	3	3	0
Action Research, Practice and Theory	Routledge		Taylor & Francis Online	10.1080/0965079930010210						Unique_Item_Requests	3	3	0
Action Research, Practice and Theory	Routledge		Taylor & Francis Online	10.1080/0965079930010210						Total_Item_Investigations	5	5	0
Action Research, Practice and Theory	Routledge		Taylor & Francis Online	10.1080/0965079930010210						Total_Item_Requests	4	4	0
Action Research: Theory and Applications	Routledge		Taylor & Francis Online	10.1080/13614533.2014.921536						Unique_Item_Investigations	1	1	0
Action Research: Theory and Applications	Routledge		Taylor & Francis Online	10.1080/13614533.2014.921536						Unique_Item_Requests	1	1	0
Action Research: Theory and Applications	Routledge		Taylor & Francis Online	10.1080/13614533.2014.921536						Total_Item_Investigations	1	1	0
Action Research: Theory and Applications	Routledge		Taylor & Francis Online	10.1080/13614533.2014.921536						Total_Item_Requests	1	1	0
Adaptive Co-Management and the Need for Situated Thinking in Collaborative Conservation	Routledge		Taylor & Francis Online	10.1080/10871209.2011.585434						Unique_Item_Investigations	1	1	0
Adaptive Co-Management and the Need for Situated Thinking in Collaborative Conservation	Routledge		Taylor & Francis Online	10.1080/10871209.2011.585434						Total_Item_Investigations	2	2	0
Adaptive Co-Management and the Need for Situated Thinking in Collaborative Conservation	Routledge		Taylor & Francis Online	10.1080/10871209.2011.585434						No_License	1	1	0
Addiction treatment in the postpartum period: an opportunity for evidence-based personalized medicine	Taylor & Francis		Taylor & Francis Online	10.1080/09540261.2021.1898349						Unique_Item_Investigations	1	1	0
Addiction treatment in the postpartum period: an opportunity for evidence-based personalized medicine	Taylor & Francis		Taylor & Francis Online	10.1080/09540261.2021.1898349						Unique_Item_Requests	1	1	0
Addiction treatment in the postpartum period: an opportunity for evidence-based personalized medicine	Taylor & Francis		Taylor & Francis Online	10.1080/09540261.2021.1898349						Total_Item_Investigations	2	2	0
Addiction treatment in the postpartum period: an opportunity for evidence-based personalized medicine	Taylor & Francis		Taylor & Francis Online	10.1080/09540261.2021.1898349						Total_Item_Requests	2	2	0
Addressing high dose AAV toxicity – ‘one and done’ or ‘slower and lower’?	Taylor & Francis		Taylor & Francis Online	10.1080/14712598.2022.2060737						Unique_Item_Investigations	1	1	0
Addressing high dose AAV toxicity – ‘one and done’ or ‘slower and lower’?	Taylor & Francis		Taylor & Francis Online	10.1080/14712598.2022.2060737						Unique_Item_Requests	1	1	0
Addressing high dose AAV toxicity – ‘one and done’ or ‘slower and lower’?	Taylor & Francis		Taylor & Francis Online	10.1080/14712598.2022.2060737						Total_Item_Investigations	2	2	0
Addressing high dose AAV toxicity – ‘one and done’ or ‘slower and lower’?	Taylor & Francis		Taylor & Francis Online	10.1080/14712598.2022.2060737						Total_Item_Requests	2	2	0
Addressing Moderated Mediation Hypotheses: Theory, Methods, and Prescriptions	Routledge		Taylor & Francis Online	10.1080/00273170701341316						Unique_Item_Investigations	1	1	0
Addressing Moderated Mediation Hypotheses: Theory, Methods, and Prescriptions	Routledge		Taylor & Francis Online	10.1080/00273170701341316						Unique_Item_Requests	1	1	0
Addressing Moderated Mediation Hypotheses: Theory, Methods, and Prescriptions	Routledge		Taylor & Francis Online	10.1080/00273170701341316						Total_Item_Investigations	1	1	0
Addressing Moderated Mediation Hypotheses: Theory, Methods, and Prescriptions	Routledge		Taylor & Francis Online	10.1080/00273170701341316						Total_Item_Requests	1	1	0
Advancing student success: assessing the educational outcomes of music and dance education in Ghanaian senior high schools	Routledge		Taylor & Francis Online	10.1080/03057925.2018.1513319						Unique_Item_Investigations	4	4	0
Advancing student success: assessing the educational outcomes of music and dance education in Ghanaian senior high schools	Routledge		Taylor & Francis Online	10.1080/03057925.2018.1513319						Unique_Item_Requests	4	4	0
Advancing student success: assessing the educational outcomes of music and dance education in Ghanaian senior high schools	Routledge		Taylor & Francis Online	10.1080/03057925.2018.1513319						Total_Item_Investigations	4	4	0
Advancing student success: assessing the educational outcomes of music and dance education in Ghanaian senior high schools	Routledge		Taylor & Francis Online	10.1080/03057925.2018.1513319						Total_Item_Requests	4	4	0
Adverse childhood experiences, religious/spiritual struggles, and mental health symptoms: examination of mediation models	Routledge		Taylor & Francis Online	10.1080/13674676.2018.1440544						Unique_Item_Investigations	1	1	0
